provider,mode,w,budget,found,expansions,arrival,optimal_arrival,suboptimality,closed,nonfinite,suite,world_index
scalar_hrm_blind,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
scalar_hrm_blind,astar,,2500,True,1375,58,57.0,1.0175438596491229,1375,0,C_dyn_maze,2
scalar_hrm_blind,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
scalar_hrm_blind,focal,1.1,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
scalar_onlstm,astar,,1800,True,1323,62,57.0,1.087719298245614,1323,0,C_dyn_maze,2
scalar_onlstm,focal,1.0,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
scalar_onlstm,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
scalar_onlstm,astar,,2500,True,1323,62,57.0,1.087719298245614,1323,0,C_dyn_maze,2
scalar_onlstm,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
scalar_onlstm,focal,1.1,2500,True,2470,57,57.0,1.0,2470,0,C_dyn_maze,2
scalar_onlstm_blind,astar,,1800,True,1052,57,57.0,1.0,1052,0,C_dyn_maze,2
scalar_onlstm_blind,focal,1.0,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
scalar_onlstm_blind,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
scalar_onlstm_blind,astar,,2500,True,1052,57,57.0,1.0,1052,0,C_dyn_maze,2
scalar_onlstm_blind,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
scalar_onlstm_blind,focal,1.1,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_unet,astar,,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_unet,focal,1.0,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_unet,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_unet,astar,,2500,True,1813,58,57.0,1.0175438596491229,1813,0,C_dyn_maze,2
field_unet,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_unet,focal,1.1,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_unet_blind,astar,,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_unet_blind,focal,1.0,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_unet_blind,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_unet_blind,astar,,2500,True,1892,57,57.0,1.0,1892,0,C_dyn_maze,2
field_unet_blind,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_unet_blind,focal,1.1,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_hrm,astar,,1800,True,1254,57,57.0,1.0,1254,0,C_dyn_maze,2
field_hrm,focal,1.0,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_hrm,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_hrm,astar,,2500,True,1254,57,57.0,1.0,1254,0,C_dyn_maze,2
field_hrm,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_hrm,focal,1.1,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_hrm_blind,astar,,1800,True,1505,57,57.0,1.0,1505,0,C_dyn_maze,2
field_hrm_blind,focal,1.0,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_hrm_blind,focal,1.1,1800,False,1800,-1,57.0,nan,1800,0,C_dyn_maze,2
field_hrm_blind,astar,,2500,True,1505,57,57.0,1.0,1505,0,C_dyn_maze,2
field_hrm_blind,focal,1.0,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
field_hrm_blind,focal,1.1,2500,False,2500,-1,57.0,nan,2500,0,C_dyn_maze,2
euclid,astar,,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
euclid,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
euclid,focal,1.1,1800,True,1736,43,43.0,1.0,1736,0,C_dyn_maze,3
euclid,astar,,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
euclid,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
euclid,focal,1.1,2500,True,1736,43,43.0,1.0,1736,0,C_dyn_maze,3
oracle,astar,,1800,True,31,43,43.0,1.0,31,0,C_dyn_maze,3
oracle,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
oracle,focal,1.1,1800,True,1722,43,43.0,1.0,1722,0,C_dyn_maze,3
oracle,astar,,2500,True,31,43,43.0,1.0,31,0,C_dyn_maze,3
oracle,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
oracle,focal,1.1,2500,True,1722,43,43.0,1.0,1722,0,C_dyn_maze,3
scalar_hrm,astar,,1800,True,1411,43,43.0,1.0,1411,0,C_dyn_maze,3
scalar_hrm,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_hrm,focal,1.1,1800,True,1698,43,43.0,1.0,1698,0,C_dyn_maze,3
scalar_hrm,astar,,2500,True,1411,43,43.0,1.0,1411,0,C_dyn_maze,3
scalar_hrm,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_hrm,focal,1.1,2500,True,1698,43,43.0,1.0,1698,0,C_dyn_maze,3
scalar_hrm_blind,astar,,1800,True,978,43,43.0,1.0,978,0,C_dyn_maze,3
scalar_hrm_blind,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_hrm_blind,focal,1.1,1800,True,1639,43,43.0,1.0,1639,0,C_dyn_maze,3
scalar_hrm_blind,astar,,2500,True,978,43,43.0,1.0,978,0,C_dyn_maze,3
scalar_hrm_blind,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_hrm_blind,focal,1.1,2500,True,1639,43,43.0,1.0,1639,0,C_dyn_maze,3
scalar_onlstm,astar,,1800,True,861,43,43.0,1.0,861,0,C_dyn_maze,3
scalar_onlstm,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_onlstm,focal,1.1,1800,True,1464,44,43.0,1.0232558139534884,1464,0,C_dyn_maze,3
scalar_onlstm,astar,,2500,True,861,43,43.0,1.0,861,0,C_dyn_maze,3
scalar_onlstm,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_onlstm,focal,1.1,2500,True,1464,44,43.0,1.0232558139534884,1464,0,C_dyn_maze,3
scalar_onlstm_blind,astar,,1800,True,621,43,43.0,1.0,621,0,C_dyn_maze,3
scalar_onlstm_blind,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_onlstm_blind,focal,1.1,1800,True,1701,44,43.0,1.0232558139534884,1701,0,C_dyn_maze,3
scalar_onlstm_blind,astar,,2500,True,621,43,43.0,1.0,621,0,C_dyn_maze,3
scalar_onlstm_blind,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
scalar_onlstm_blind,focal,1.1,2500,True,1701,44,43.0,1.0232558139534884,1701,0,C_dyn_maze,3
field_unet,astar,,1800,True,708,43,43.0,1.0,708,0,C_dyn_maze,3
