provider,mode,w,budget,found,expansions,closed,cost,optimal,suboptimality,nonfinite,suite,world_index
field_hrm,astar,,140,True,109,109,3.4004378358128355,3.2546994163415297,1.0447778429982097,0,C_hard_spiral,4
field_hrm,focal,1.0,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_hrm,focal,1.1,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_hrm,astar,,152,True,109,109,3.4004378358128355,3.2546994163415297,1.0447778429982097,0,C_hard_spiral,4
field_hrm,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
field_hrm,focal,1.1,152,True,152,152,3.387149497675666,3.2546994163415297,1.0406950272179105,0,C_hard_spiral,4
euclid,astar,,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
euclid,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
euclid,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
euclid,astar,,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
euclid,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
euclid,focal,1.1,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
oracle,astar,,140,True,40,40,3.7616238689553856,3.761623868955385,1.0000000000000002,0,C_hard_spiral,5
oracle,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
oracle,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
oracle,astar,,152,True,40,40,3.7616238689553856,3.761623868955385,1.0000000000000002,0,C_hard_spiral,5
oracle,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
oracle,focal,1.1,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_hrm,astar,,140,True,117,117,3.9346186634511207,3.761623868955385,1.045989391954751,0,C_hard_spiral,5
scalar_hrm,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_hrm,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_hrm,astar,,152,True,117,117,3.9346186634511207,3.761623868955385,1.045989391954751,0,C_hard_spiral,5
scalar_hrm,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_hrm,focal,1.1,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_onlstm,astar,,140,True,105,105,3.877127153058392,3.761623868955385,1.030705697360189,0,C_hard_spiral,5
