config,config_idx,K,world_idx,seed,arm,budget,found,cost,expansions,closed,opt_cost
C_hard_rooms_large,1,4,12,62176119,h_legsum,800,True,12.585234300511322,514,514,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_oracle,800,True,12.585234300511322,54,54,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_next,1600,True,12.585234300511322,665,665,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_legsum,1600,True,12.585234300511322,514,514,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_oracle,1600,True,12.585234300511322,54,54,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_next,3200,True,12.585234300511322,665,665,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_legsum,3200,True,12.585234300511322,514,514,12.585234300511324
C_hard_rooms_large,1,4,12,62176119,h_oracle,3200,True,12.585234300511322,54,54,12.585234300511324
C_hard_rooms_large,1,4,13,62191957,h_next,100,False,nan,100,100,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_legsum,100,False,nan,100,100,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_oracle,100,True,12.70675197563192,45,45,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_next,200,False,nan,200,200,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_legsum,200,False,nan,200,200,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_oracle,200,True,12.70675197563192,45,45,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_next,400,False,nan,400,400,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_legsum,400,False,nan,400,400,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_oracle,400,True,12.70675197563192,45,45,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_next,800,True,12.70675197563192,578,578,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_legsum,800,True,12.70675197563192,539,539,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_oracle,800,True,12.70675197563192,45,45,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_next,1600,True,12.70675197563192,578,578,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_legsum,1600,True,12.70675197563192,539,539,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_oracle,1600,True,12.70675197563192,45,45,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_next,3200,True,12.70675197563192,578,578,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_legsum,3200,True,12.70675197563192,539,539,12.70675197563192
C_hard_rooms_large,1,4,13,62191957,h_oracle,3200,True,12.70675197563192,45,45,12.70675197563192
C_hard_rooms_large,1,4,14,62199876,h_next,100,False,nan,100,100,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_legsum,100,False,nan,100,100,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_oracle,100,True,10.17870213137897,38,38,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_next,200,False,nan,200,200,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_legsum,200,False,nan,200,200,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_oracle,200,True,10.17870213137897,38,38,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_next,400,False,nan,400,400,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_legsum,400,False,nan,400,400,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_oracle,400,True,10.17870213137897,38,38,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_next,800,True,10.17870213137897,636,636,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_legsum,800,True,10.17870213137897,447,447,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_oracle,800,True,10.17870213137897,38,38,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_next,1600,True,10.17870213137897,636,636,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_legsum,1600,True,10.17870213137897,447,447,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_oracle,1600,True,10.17870213137897,38,38,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_next,3200,True,10.17870213137897,636,636,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_legsum,3200,True,10.17870213137897,447,447,10.178702131378971
C_hard_rooms_large,1,4,14,62199876,h_oracle,3200,True,10.17870213137897,38,38,10.178702131378971
C_hard_rooms_large,1,4,15,62207795,h_next,100,False,nan,100,100,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_legsum,100,False,nan,100,100,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_oracle,100,True,6.6387526988267,25,25,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_next,200,False,nan,200,200,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_legsum,200,True,6.6387526988267,198,198,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_oracle,200,True,6.6387526988267,25,25,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_next,400,False,nan,400,400,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_legsum,400,True,6.6387526988267,198,198,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_oracle,400,True,6.6387526988267,25,25,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_next,800,True,6.6387526988267,496,496,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_legsum,800,True,6.6387526988267,198,198,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_oracle,800,True,6.6387526988267,25,25,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_next,1600,True,6.6387526988267,496,496,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_legsum,1600,True,6.6387526988267,198,198,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_oracle,1600,True,6.6387526988267,25,25,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_next,3200,True,6.6387526988267,496,496,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_legsum,3200,True,6.6387526988267,198,198,6.6387526988267
C_hard_rooms_large,1,4,15,62207795,h_oracle,3200,True,6.6387526988267,25,25,6.6387526988267
C_hard_rooms_large,1,4,16,62215714,h_next,100,False,nan,100,100,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_legsum,100,False,nan,100,100,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_oracle,100,True,20.21203324924462,68,68,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_next,200,False,nan,200,200,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_legsum,200,False,nan,200,200,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_oracle,200,True,20.21203324924462,68,68,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_next,400,False,nan,400,400,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_legsum,400,False,nan,400,400,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_oracle,400,True,20.21203324924462,68,68,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_next,800,True,20.21203324924462,649,649,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_legsum,800,True,20.21203324924462,625,625,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_oracle,800,True,20.21203324924462,68,68,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_next,1600,True,20.21203324924462,649,649,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_legsum,1600,True,20.21203324924462,625,625,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_oracle,1600,True,20.21203324924462,68,68,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_next,3200,True,20.21203324924462,649,649,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_legsum,3200,True,20.21203324924462,625,625,20.212033249244612
C_hard_rooms_large,1,4,16,62215714,h_oracle,3200,True,20.21203324924462,68,68,20.212033249244612
C_hard_rooms_large,1,4,17,62223633,h_next,100,False,nan,100,100,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_legsum,100,False,nan,100,100,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_oracle,100,True,10.705962245732877,44,44,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_next,200,False,nan,200,200,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_legsum,200,False,nan,200,200,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_oracle,200,True,10.705962245732877,44,44,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_next,400,False,nan,400,400,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_legsum,400,True,10.705962245732877,312,312,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_oracle,400,True,10.705962245732877,44,44,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_next,800,True,10.705962245732877,540,540,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_legsum,800,True,10.705962245732877,312,312,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_oracle,800,True,10.705962245732877,44,44,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_next,1600,True,10.705962245732877,540,540,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_legsum,1600,True,10.705962245732877,312,312,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_oracle,1600,True,10.705962245732877,44,44,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_next,3200,True,10.705962245732877,540,540,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_legsum,3200,True,10.705962245732877,312,312,10.705962245732872
C_hard_rooms_large,1,4,17,62223633,h_oracle,3200,True,10.705962245732877,44,44,10.705962245732872
C_hard_rooms_large,1,4,18,62231552,h_next,100,False,nan,100,100,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_legsum,100,False,nan,100,100,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_oracle,100,True,9.172947125087571,35,35,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_next,200,False,nan,200,200,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_legsum,200,False,nan,200,200,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_oracle,200,True,9.172947125087571,35,35,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_next,400,False,nan,400,400,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_legsum,400,True,9.172947125087571,339,339,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_oracle,400,True,9.172947125087571,35,35,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_next,800,True,9.172947125087571,493,493,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_legsum,800,True,9.172947125087571,339,339,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_oracle,800,True,9.172947125087571,35,35,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_next,1600,True,9.172947125087571,493,493,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_legsum,1600,True,9.172947125087571,339,339,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_oracle,1600,True,9.172947125087571,35,35,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_next,3200,True,9.172947125087571,493,493,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_legsum,3200,True,9.172947125087571,339,339,9.172947125087571
C_hard_rooms_large,1,4,18,62231552,h_oracle,3200,True,9.172947125087571,35,35,9.172947125087571
C_hard_rooms_large,1,4,19,62239471,h_next,100,False,nan,100,100,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_legsum,100,False,nan,100,100,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_oracle,100,True,10.913663848010433,42,42,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_next,200,False,nan,200,200,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_legsum,200,False,nan,200,200,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_oracle,200,True,10.913663848010433,42,42,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_next,400,False,nan,400,400,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_legsum,400,True,10.913663848010433,385,385,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_oracle,400,True,10.913663848010433,42,42,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_next,800,True,10.913663848010433,559,559,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_legsum,800,True,10.913663848010433,385,385,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_oracle,800,True,10.913663848010433,42,42,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_next,1600,True,10.913663848010433,559,559,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_legsum,1600,True,10.913663848010433,385,385,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_oracle,1600,True,10.913663848010433,42,42,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_next,3200,True,10.913663848010433,559,559,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_legsum,3200,True,10.913663848010433,385,385,10.913663848010437
C_hard_rooms_large,1,4,19,62239471,h_oracle,3200,True,10.913663848010433,42,42,10.913663848010437
C_hard_rooms_large,1,4,20,62247390,h_next,100,False,nan,100,100,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_legsum,100,False,nan,100,100,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_oracle,100,True,12.945149673535829,45,45,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_next,200,False,nan,200,200,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_legsum,200,False,nan,200,200,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_oracle,200,True,12.945149673535829,45,45,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_next,400,False,nan,400,400,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_legsum,400,True,12.945149673535829,325,325,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_oracle,400,True,12.945149673535829,45,45,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_next,800,True,12.945149673535829,550,550,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_legsum,800,True,12.945149673535829,325,325,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_oracle,800,True,12.945149673535829,45,45,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_next,1600,True,12.945149673535829,550,550,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_legsum,1600,True,12.945149673535829,325,325,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_oracle,1600,True,12.945149673535829,45,45,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_next,3200,True,12.945149673535829,550,550,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_legsum,3200,True,12.945149673535829,325,325,12.945149673535827
C_hard_rooms_large,1,4,20,62247390,h_oracle,3200,True,12.945149673535829,45,45,12.945149673535827
C_hard_rooms_large,1,4,21,62255309,h_next,100,False,nan,100,100,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_legsum,100,False,nan,100,100,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_oracle,100,True,8.321772991796884,27,27,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_next,200,False,nan,200,200,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_legsum,200,True,8.321772991796884,150,150,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_oracle,200,True,8.321772991796884,27,27,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_next,400,False,nan,400,400,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_legsum,400,True,8.321772991796884,150,150,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_oracle,400,True,8.321772991796884,27,27,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_next,800,True,8.321772991796884,476,476,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_legsum,800,True,8.321772991796884,150,150,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_oracle,800,True,8.321772991796884,27,27,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_next,1600,True,8.321772991796884,476,476,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_legsum,1600,True,8.321772991796884,150,150,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_oracle,1600,True,8.321772991796884,27,27,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_next,3200,True,8.321772991796884,476,476,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_legsum,3200,True,8.321772991796884,150,150,8.321772991796882
C_hard_rooms_large,1,4,21,62255309,h_oracle,3200,True,8.321772991796884,27,27,8.321772991796882
C_hard_rooms_large,1,4,22,62263228,h_next,100,False,nan,100,100,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_legsum,100,False,nan,100,100,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_oracle,100,True,11.892647038431619,45,45,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_next,200,False,nan,200,200,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_legsum,200,False,nan,200,200,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_oracle,200,True,11.892647038431619,45,45,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_next,400,False,nan,400,400,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_legsum,400,True,11.892647038431619,313,313,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_oracle,400,True,11.892647038431619,45,45,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_next,800,True,11.892647038431619,552,552,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_legsum,800,True,11.892647038431619,313,313,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_oracle,800,True,11.892647038431619,45,45,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_next,1600,True,11.892647038431619,552,552,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_legsum,1600,True,11.892647038431619,313,313,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_oracle,1600,True,11.892647038431619,45,45,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_next,3200,True,11.892647038431619,552,552,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_legsum,3200,True,11.892647038431619,313,313,11.892647038431614
C_hard_rooms_large,1,4,22,62263228,h_oracle,3200,True,11.892647038431619,45,45,11.892647038431614
C_hard_rooms_large,1,4,23,62271147,h_next,100,False,nan,100,100,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_legsum,100,False,nan,100,100,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_oracle,100,True,9.410694048479664,37,37,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_next,200,False,nan,200,200,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_legsum,200,False,nan,200,200,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_oracle,200,True,9.410694048479664,37,37,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_next,400,False,nan,400,400,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_legsum,400,True,9.410694048479664,259,259,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_oracle,400,True,9.410694048479664,37,37,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_next,800,True,9.410694048479664,572,572,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_legsum,800,True,9.410694048479664,259,259,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_oracle,800,True,9.410694048479664,37,37,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_next,1600,True,9.410694048479664,572,572,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_legsum,1600,True,9.410694048479664,259,259,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_oracle,1600,True,9.410694048479664,37,37,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_next,3200,True,9.410694048479664,572,572,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_legsum,3200,True,9.410694048479664,259,259,9.41069404847966
C_hard_rooms_large,1,4,23,62271147,h_oracle,3200,True,9.410694048479664,37,37,9.41069404847966
C_hard_rooms_large,1,4,24,62279066,h_next,100,False,nan,100,100,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_legsum,100,False,nan,100,100,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_oracle,100,True,12.24644913507907,45,45,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_next,200,False,nan,200,200,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_legsum,200,False,nan,200,200,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_oracle,200,True,12.24644913507907,45,45,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_next,400,False,nan,400,400,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_legsum,400,True,12.24644913507907,327,327,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_oracle,400,True,12.24644913507907,45,45,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_next,800,True,12.24644913507907,572,572,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_legsum,800,True,12.24644913507907,327,327,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_oracle,800,True,12.24644913507907,45,45,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_next,1600,True,12.24644913507907,572,572,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_legsum,1600,True,12.24644913507907,327,327,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_oracle,1600,True,12.24644913507907,45,45,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_next,3200,True,12.24644913507907,572,572,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_legsum,3200,True,12.24644913507907,327,327,12.246449135079065
C_hard_rooms_large,1,4,24,62279066,h_oracle,3200,True,12.24644913507907,45,45,12.246449135079065
C_hard_rooms_large,1,8,0,123992867,h_next,100,False,nan,100,100,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_legsum,100,False,nan,100,100,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_oracle,100,True,24.701247257957366,87,87,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_next,200,False,nan,200,200,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_legsum,200,False,nan,200,200,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_oracle,200,True,24.701247257957366,87,87,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_next,400,False,nan,400,400,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_legsum,400,False,nan,400,400,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_oracle,400,True,24.701247257957366,87,87,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_next,800,False,nan,800,800,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_legsum,800,False,nan,800,800,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_oracle,800,True,24.701247257957366,87,87,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_next,1600,True,24.701247257957366,1182,1182,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_legsum,1600,True,24.701247257957366,971,971,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_oracle,1600,True,24.701247257957366,87,87,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_next,3200,True,24.701247257957366,1182,1182,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_legsum,3200,True,24.701247257957366,971,971,24.701247257957377
C_hard_rooms_large,1,8,0,123992867,h_oracle,3200,True,24.701247257957366,87,87,24.701247257957377
C_hard_rooms_large,1,8,1,124016624,h_next,100,False,nan,100,100,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_legsum,100,False,nan,100,100,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_oracle,100,True,20.78160080266865,71,71,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_next,200,False,nan,200,200,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_legsum,200,False,nan,200,200,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_oracle,200,True,20.78160080266865,71,71,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_next,400,False,nan,400,400,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_legsum,400,False,nan,400,400,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_oracle,400,True,20.78160080266865,71,71,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_next,800,False,nan,800,800,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_legsum,800,True,20.78160080266865,689,689,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_oracle,800,True,20.78160080266865,71,71,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_next,1600,True,20.78160080266865,1140,1140,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_legsum,1600,True,20.78160080266865,689,689,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_oracle,1600,True,20.78160080266865,71,71,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_next,3200,True,20.78160080266865,1140,1140,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_legsum,3200,True,20.78160080266865,689,689,20.781600802668653
C_hard_rooms_large,1,8,1,124016624,h_oracle,3200,True,20.78160080266865,71,71,20.781600802668653
C_hard_rooms_large,1,8,2,124024543,h_next,100,False,nan,100,100,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_legsum,100,False,nan,100,100,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_oracle,100,True,19.166667695696404,63,63,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_next,200,False,nan,200,200,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_legsum,200,False,nan,200,200,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_oracle,200,True,19.166667695696404,63,63,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_next,400,False,nan,400,400,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_legsum,400,False,nan,400,400,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_oracle,400,True,19.166667695696404,63,63,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_next,800,False,nan,800,800,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_legsum,800,True,19.166667695696404,583,583,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_oracle,800,True,19.166667695696404,63,63,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_next,1600,True,19.166667695696404,960,960,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_legsum,1600,True,19.166667695696404,583,583,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_oracle,1600,True,19.166667695696404,63,63,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_next,3200,True,19.166667695696404,960,960,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_legsum,3200,True,19.166667695696404,583,583,19.166667695696407
C_hard_rooms_large,1,8,2,124024543,h_oracle,3200,True,19.166667695696404,63,63,19.166667695696407
C_hard_rooms_large,1,8,3,124040381,h_next,100,False,nan,100,100,14.283947152908308
C_hard_rooms_large,1,8,3,124040381,h_legsum,100,False,nan,100,100,14.283947152908308
C_hard_rooms_large,1,8,3,124040381,h_oracle,100,True,14.283947152908311,49,49,14.283947152908308
C_hard_rooms_large,1,8,3,124040381,h_next,200,False,nan,200,200,14.283947152908308
C_hard_rooms_large,1,8,3,124040381,h_legsum,200,False,nan,200,200,14.283947152908308
